"Action","Animation","ScienceFiction","Horror","Fantasy","Family","Adventure","Comedy","Crime","Romance","Drama","Thriller","War","Western","Mystery","Music","Documentary","History","TVMovie","title","year","rating","budget","revenue","runtime"
1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Sinbad: Legend of the Seven Seas",2003,69,6e+07,80767884,90
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"War of the Worlds",2005,65,1.32e+08,603873119,117
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"The 5th Wave",2016,59,3.8e+07,109906372,112
1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Heat",1995,79,6e+07,187436818,170
1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Underwater",2020,63,5e+07,40882928,95
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"City of God",2002,84,3300000,30641770,130
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Happy Death Day",2017,66,4800000,125479266,97
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"The Gangster, the Cop, the Devil",2019,77,0,24945497,110
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Son of the Mask",2005,42,8.4e+07,0,94
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"The Heist of the Century",2020,78,0,0,114
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Underworld: Evolution",2006,66,5e+07,111476513,106
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Instant Family",2018,76,4.8e+07,14700000,118
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"The Mitchells vs. the Machines",2021,80,7.5e+07,0,110
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"The Guilty",2021,64,0,0,91
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"The Forgotten Battle",2021,72,1.4e+07,0,124
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Flushed Away",2006,62,1.49e+08,178120010,85
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Bram Stoker's Dracula",1992,74,4e+07,215862692,128
0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"5 Centimeters per Second",2007,73,5e+06,0,63
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Freedom Writers",2007,79,2.1e+07,43095175,123
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"The Goonies",1985,75,1.9e+07,61389680,114
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Assassin's Creed",2016,54,1.25e+08,240697856,115
0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"The Spiderwick Chronicles",2008,66,9e+07,164170327,95
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hostel: Part III",2011,51,6e+06,0,88
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Godzilla",1998,56,1.3e+08,379014294,139
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"The Thing",1982,80,1.5e+07,19629760,109
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Abominable",2019,76,7.5e+07,180289970,97
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Grease",1978,74,6e+06,181813770,110
0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"47 Meters Down",2017,58,5500000,44235023,89
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Wonder",2017,82,2e+07,305937718,113
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Psycho",1960,84,806947,5e+07,109
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alien Resurrection",1997,61,7e+07,1.62e+08,109
1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"Resident Evil: Vendetta",2017,69,0,0,97
0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"Steven Universe: The Movie",2019,83,0,0,82
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Live Free or Die Hard",2007,66,1.1e+08,383531464,128
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Spider-Man 2",2004,72,2e+08,783766341,127
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Blade Runner",1982,79,2.8e+07,41722424,118
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Friday the 13th Part VIII: Jason Takes Manhattan",1989,50,5e+06,1.4e+07,100
0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"Ghosts of War",2020,60,0,178592,94
0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Freaky",2020,66,5e+06,15104310,102
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Reminiscence",2021,68,6.8e+07,18717947,116
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Over the Hedge",2006,65,8e+07,343397247,83
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,"Murder on the Orient Express",2017,67,5.5e+07,352794081,114
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,"Lawless",2012,70,2.6e+07,53676580,115
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Ghostland",2018,73,0,0,91
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Dead Poets Society",1989,83,16400000,235860116,128
0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Arthur and the Invisibles",2006,64,8.6e+07,107944236,94
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"The Ring Two",2005,57,5e+07,161451538,110
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"Free Willy",1993,62,2e+07,153698625,112
0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,"The Little Mermaid",2018,50,0,0,98
0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,"Jojo Rabbit",2019,81,1.4e+07,82468705,108
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Evil Dead",2013,65,1.7e+07,97542952,91
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"The Empire Strikes Back",1980,84,1.8e+07,538400000,124
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ghost in the Shell",1995,79,3e+06,515905,83
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"The Drop",2014,68,12600000,19054534,106
0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,"I Care a Lot",2021,66,0,0,119
1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"Planet of the Apes",1968,76,5800000,32589624,112
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Basic Instinct",1992,69,4.9e+07,352927224,127
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Watchmen",2009,73,1.3e+08,185258983,163
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"The Other Woman",2014,64,4e+07,196781193,109
1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"Castle in the Sky",1986,80,0,5228752,125
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Bloodsport",1988,70,1500000,6.5e+07,92
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Breakthrough",2019,77,0,0,116
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Friday the 13th Part VII: The New Blood",1988,55,2800000,19170001,88
0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Goosebumps 2: Haunted Halloween",2018,61,3.5e+07,93320380,90
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"The Hating Game",2021,75,0,0,102
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"Eyes Wide Shut",1999,75,6.5e+07,162091208,159
1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Sin Nombre",2009,76,0,5101756,96
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Howling",1981,65,1e+06,17985893,91
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"Black Hawk Down",2001,74,9.2e+07,172989651,145
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Dumb and Dumber",1994,66,1.6e+07,247275374,107
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Gone in Sixty Seconds",2000,64,9e+07,237202299,118
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"Annie",2014,62,6.5e+07,133821816,119
0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,"Wind River",2017,74,1.1e+07,44998252,107
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"A Dog's Way Home",2019,73,1.8e+07,17643857,96
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Max Steel",2016,56,1e+07,6272403,92
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"The Empty Man",2020,62,0,4176641,137
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Child's Play",2019,60,1e+07,44902237,90
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Assault on Wall Street",2013,59,0,0,99
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"The Prestige",2006,82,4e+07,109676311,130
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Halloween 4: The Return of Michael Myers",1988,61,5e+06,17800000,88
1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"The League of Extraordinary Gentlemen",2003,59,7.8e+07,179265204,110
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Yes Day",2021,69,0,0,86
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,"Spartacus",1960,75,1.2e+07,6e+07,197
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Paddington",2014,71,5.5e+07,259207227,96
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"8 Mile",2002,71,4.1e+07,242875078,111
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"A Thousand Words",2012,61,4e+07,22044277,91
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Ghost Ship",2002,59,3.5e+07,68349884,91
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Big Fish & Begonia",2016,74,4531653,84552250,101
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"The Hills Have Eyes 2",2007,55,1.5e+07,37697773,89
1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Invasion",2020,69,8819200,32104054,129
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Jackass: The Movie",2002,63,5e+06,64282312,88
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"The Hand of God",2021,76,0,0,130
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Tombstone",1993,76,2.5e+07,56505065,130
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"The Invisible Man",2020,72,7e+06,130234661,124
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"Hellboy II: The Golden Army",2008,67,8.5e+07,160388063,120
1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"Inferno",2016,60,7.5e+07,220021259,121
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"The Paperboy",2012,56,12500000,1353868,107
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Level 16",2018,68,0,15575,102
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"From Hell",2001,67,3.5e+07,74558115,122
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Teen Titans Go! vs. Teen Titans",2019,80,0,0,76
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"His House",2020,65,0,0,93
0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Zathura: A Space Adventure",2005,64,6.5e+07,65079104,101
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Mike and Dave Need Wedding Dates",2016,61,3.3e+07,77068246,98
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Daddy's Home",2015,63,5e+07,242786137,96
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Leatherface",2017,55,0,0,88
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Brightburn",2019,61,6e+06,32893421,91
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Raw",2016,71,3500000,4100000,99
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Man on Fire",2004,74,7e+07,130293714,146
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Black Box",2020,65,0,0,100
1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,"Mr. & Mrs. Smith",2005,67,1.1e+08,487287646,120
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Polaroid",2019,60,0,0,88
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Cold Pursuit",2019,57,6e+07,76419755,119
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"Alpha",2018,64,5.1e+07,35808437,97
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Jason Bourne",2016,63,1.2e+08,415484914,123
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"Wild Things",1998,63,2e+07,67200000,108
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Point Break",2015,59,1.05e+08,133718711,114
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Blow",2001,74,5.3e+07,83282296,124
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"Only the Brave",2017,74,3.8e+07,25754775,133
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"The Man from U.N.C.L.E.",2015,71,7.5e+07,108145109,116
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Space Jam",1996,69,8e+07,250200000,88
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Indiana Jones and the Kingdom of the Crystal Skull",2008,60,1.85e+08,786636033,122
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[REC]Â²",2009,66,5600000,18469680,85
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,"King Arthur",2004,63,1.2e+08,203567857,126
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Love, Simon",2018,81,1.7e+07,66316289,110
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Porco Rosso",1992,78,0,0,94
0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Missing Link",2019,70,1e+08,26249469,95
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Neon Genesis Evangelion: The End of Evangelion",1997,84,0,2e+07,87
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,"Step Up All In",2014,68,4.5e+07,86165646,112
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Summer Wars",2009,75,0,18434328,114
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[REC]â´ Apocalypse",2014,56,3e+06,4915757,95
0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"The Shape of Water",2017,72,19500000,194989655,123
0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,"Songbird",2020,62,0,0,85
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Con Air",1997,67,7.5e+07,224012234,116
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Tag",2018,67,2.8e+07,75100000,100
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AlienÂ³",1992,63,5e+07,159773545,114
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Monster Trucks",2016,61,1.25e+08,64493915,104
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"The Wrong Missy",2020,62,0,0,90
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Ghostbusters",1984,75,3e+07,296187079,107
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Deepwater Horizon",2016,68,1.1e+08,121790373,107
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"2001: A Space Odyssey",1968,81,1.2e+07,71923560,149
1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"Oldboy",2003,83,3e+06,15194593,120
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Daddy's Home 2",2017,63,6.9e+07,180613180,100
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"A Prayer Before Dawn",2018,68,0,958883,116
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Happy Death Day 2U",2019,63,9e+06,25327500,100
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"The Punisher",2004,63,3.3e+07,54700105,124
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Deep Impact",1998,62,7.5e+07,349464664,120
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Speed",1994,71,3e+07,350448145,116
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"The Mule",2018,68,5e+07,174804407,116
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Run All Night",2015,64,5e+07,71561644,114
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,"Enola Holmes",2020,73,2.1e+07,0,123
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Gabriel's Inferno: Part III",2020,85,0,0,105
1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,"Triple Frontier",2019,63,0,0,125
1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"AVP: Alien vs. Predator",2004,59,7e+07,177427090,101
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"Being the Ricardos",2021,66,0,0,132
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Paul Blart: Mall Cop 2",2015,52,3.8e+07,107597242,94
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Jumper",2008,61,8.5e+07,222231186,88
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"American Beauty",1999,80,1.5e+07,356296601,122
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"A-X-L",2018,63,1e+07,0,98
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Slender Man",2018,44,1e+07,11817275,93
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"The Lighthouse",2019,75,1.1e+07,18123239,109
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Carrie",1976,73,1800000,33800000,98
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"To All the Boys: P.S. I Still Love You",2020,69,0,0,102
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Paddington 2",2017,75,4e+07,227300000,104
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"The Foreigner",2017,68,3.5e+07,145374099,113
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"Z-O-M-B-I-E-S 2",2020,78,0,0,84
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Captain Underpants: The First Epic Movie",2017,62,3.8e+07,125427681,89
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"The Quake",2018,68,6300000,0,106
1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Sabotage",2014,56,3.5e+07,22126842,110
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Die Hard 2",1990,69,7e+07,240031094,124
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Fractured",2019,67,0,0,99
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,"Pitch Perfect",2012,73,1.7e+07,115400000,112
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Creepshow",1982,69,8e+06,21028755,120
1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Charlie's Angels",2019,66,4.8e+07,73279888,118
1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Starship Troopers",1997,70,1.05e+08,121214377,129
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Return of the Jedi",1983,79,32350000,572700000,135
0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Back to the Future Part II",1989,77,4e+07,3.32e+08,108
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[REC]Â³ Genesis",2012,52,6400000,11019975,80
0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Smallfoot",2018,68,0,0,96
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Daredevil",2003,52,7.8e+07,179179718,103
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Tammy",2014,53,2e+07,100525432,97
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"21",2008,67,3.5e+07,159808370,123
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Batman & Robin",1997,43,1.25e+08,238207122,125
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Boss Level",2021,69,4.5e+07,2e+06,94
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,"Benedetta",2021,68,24350000,2652725,131
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"Cry Macho",2021,61,3.3e+07,11780000,104
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Back to the Future Part III",1990,74,4e+07,244527583,119
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Black Swan",2010,76,1.3e+07,329398046,108
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Return of the Tooth Fairy",2020,65,0,0,91
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"The Rock",1996,71,7.5e+07,335062621,137
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Escape Plan: The Extractors",2019,53,3600000,0,97
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Blockers",2018,63,2.1e+07,94017294,102
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Togo",2019,82,0,0,113
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Perfect Stranger",2007,58,60795000,73090611,109
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Carrie",2013,60,3e+07,82394288,100
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Life",2017,64,5.8e+07,100541806,104
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"Belle",2021,81,0,63501160,122
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"The Iceman",2012,65,2e+07,1969193,105
0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"The Cat Returns",2002,72,0,54016370,75
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Batman Forever",1995,54,1e+08,336529144,121
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Date Night",2010,61,5.5e+07,152263880,97
1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"Batman: Hush",2019,73,0,0,82
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Scooby-Doo! Return to Zombie Island",2019,70,0,0,80
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"The Rover",2014,63,12250000,2510007,103
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Atomic Blonde",2017,64,3e+07,100014025,115
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"The Karate Kid",1984,72,8e+06,130442786,126
1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Code 8",2019,62,0,157209,99
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"The Orphanage",2007,72,3400000,78638987,105
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"The Mist",2007,69,1.8e+07,57096190,126
0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,"The Girl on the Train",2016,64,4.5e+07,173185859,112
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"The Last Letter From Your Lover",2021,75,0,1451974,110
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Halloween",1978,76,325000,70274000,91
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"The Worst Person in the World",2021,76,5e+06,11800000,128
0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"E.T. the Extra-Terrestrial",1982,75,10500000,792965500,115
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Transformers: Dark of the Moon",2011,61,1.95e+08,1123794079,154
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Going in Style",2017,67,2.5e+07,84618541,96
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Total Recall",1990,73,6.5e+07,261317921,113
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Young & Beautiful",2013,64,4645437,9757417,95
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gnomeo & Juliet",2011,58,3.6e+07,189712432,84
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Oxygen",2021,66,0,0,100
